webpage,loan_title,loan_description,loan_amount,interest_rate,repayment_period,loan_status,credit_score,age,education,marital_status,loan_frequence,succ_frequence,payoff_frequence,avaiable_amount,total_loan_amount,need_to_payoff,overdue_amount,overdue_times,baddle_overdue_times,income,house,house_loan,car,car_loan,company_type,company_scale,workcity,work_duration,credit_report,identity_authentication,job_authentication,income_authentication,site_authentication
http://www.we.com/loan/210106,资金短缺,最近自己家里出了点事，积蓄用光了，想借点钱周转。,8000,15,12,0,1,2,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,44,1,0,0,0,0,0
http://www.we.com/loan/210107,购买医疗器戒.药品,用于买医疗器戒和药品。~~~~~~~~~~~~~~~~！,10000,15,12,0,1,2,2,1,7,0,0,0,0,0,0,0,0,3,1,0,0,0,4,1,35,4,0,0,0,0,0
http://www.we.com/loan/210108,老婆生小孩,刚刚装修完房子、买了家具家电，老婆又要生小孩，穷啊！向各位借点钱用，谢谢了,20000,12,9,0,1,2,2,2,1,0,0,0,0,0,0,0,0,4,1,1,0,0,12,2,51,2,0,0,0,0,0
http://www.we.com/loan/210109,店铺旺季新款上货周转金,本人在天猫开设雪中飞专卖店，因旺季到来，需筹备货款上新推广。店铺经营稳定，有足够的还款能力，希望大家多多支持!,200000,17,18,0,1,2,3,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,31,1,0,0,0,0,0
http://www.we.com/loan/210110,结婚周转,老大不小的啦，想着今年把婚礼完善了，但毕业这两三年一直为了生计工作也没能存多少钱，想通过网络贷款来为婚礼筹备周转，谢谢,50000,15,12,0,1,2,2,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,50,2,0,1,0,0,0
http://www.we.com/loan/210111,淘宝资金周转,淘宝创业贷款，我是即将毕业本科大学生，选择淘宝创业，资金周转需要，希望获得贷款,50000,15,12,0,1,2,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,42,2,0,0,0,0,0
http://www.we.com/loan/210112,购买设备,本人借款主要用于购买机械设备，做为短期周转资金,100000,15,24,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210113,网店经营周转资金,为了化妆品网络销售这个事业：我和我爱人变卖了一套价值25万的房子，从09年就开始化妆品网络销售，当时由于不是非常了解网络销售的规则和方法，走了很多弯路。2012年我们申请了“圣芳娜”商标。在2013年7月：终于得到了国家工商总局的商标批复文件，圣芳娜商标归我们独家所有，可是这时我们失去了很多发展的机会，也耗尽了大部分的资金。目前我们申请这笔贷款：主要用于化妆品新品上市、推广费用、包装的更换。在具体的操作上我们会这样做：贷这笔款项，先用于房产购买，用房产再次从银行抵押贷款，偿还人人贷 上的借款，用低息偿还高,280000,15,12,0,1,2,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,51,3,0,0,0,0,0
http://www.we.com/loan/210114,本人想开个琴行，临时资金周转,本人学音乐的，潍坊学院表演专业毕业，想自己开个琴行，现在潍坊艺术剧院有限公司上班，国企单位，都给叫保险，社保，合同制的，临时需要资金周转一下，麻烦各位了，谢谢,20000,24,24,0,1,2,3,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,3,2,37,2,0,0,0,0,0
http://www.we.com/loan/210115,寻求帮助,由于现在自己资金不够，想开家手机店，门店已经找好，希望能帮帮我。。,50000,15,24,0,1,2,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210116,资金周转,资金周转，保证信誉，资金周转保证信誉，资金周转，保证信誉,5000,17,3,0,1,2,1,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,20,4,37,2,0,0,0,0,0
http://www.we.com/loan/210117,急用钱周转诚信借款,累积信用体验网贷累计信用 因此本人也有一定的收入。而且借款我会量力而行。借款不会超于自己经济实力范围外。请投资者放心。,3000,11,6,0,1,2,1,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,18,2,44,2,0,0,0,0,0
http://www.we.com/loan/210118,资金周转、有借有还最借不难。,我是一位创业于2005年5月创立了合浦维达电脑店（合浦县定海北路85号）、2008年办理维达电脑店的营业执照、同年收购位于合浦县定海北路58号的八维科技服务部、2013年建立了八维电子科技有限公司、注册资金50万以验资（合浦县鸿锋步行街B-19号 法人：苏德忠）占股5%、另向苏德忠收购20%股份、现在股权25%、2014年申报建立了广西佳良得科技有限公司注册资金200万正在验资中（南宁市青秀区枫林路6号凤岭春天5号楼1单元5-109号 法人：陈成滨 占股25%）、公司相关资料可以上广西红盾网查询、本人是一,20000,20,6,0,1,3,1,2,1,0,0,0,0,0,0,0,0,5,1,1,1,0,1,2,45,4,0,0,0,0,0
http://www.we.com/loan/210119,小借3000,借款3000 资金周转 利息最大化 24%,3000,24,3,0,1,1,1,1,4,0,0,0,0,0,0,0,0,7,0,0,0,0,9,4,51,2,0,0,0,0,0
http://www.we.com/loan/210120,想夸大自己的一个食品店,现在本人在宜宾一家租凭公司上班，在老家自己开了一个食品店开了2-3年，一直我妈妈帮我经营，目前生意还不错，所以想夸大店铺。。。,60000,15,24,0,1,2,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,18,1,51,2,0,0,0,0,0
http://www.we.com/loan/210121,买车,因为实在跟其他朋友借不到，我还差几W块 就能全额买车，所以只能自己用工薪方式来借款还款。,30000,15,18,0,1,1,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,20,1,51,1,0,0,0,0,0
http://www.we.com/loan/210122,我想开个店,我想开个店资金周转不开希望贵公司能帮住我,100000,15,12,0,1,2,2,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,2,21,3,0,0,0,0,0
http://www.we.com/loan/210123,有借有还再借不难,资料齐全，传了好几次资料有的不知道咋弄，信用卡开始办的时候不清楚，多填了几个，结果其中一个银行邮寄了12张信用卡，都共享一个额度，但是就激活了2张，这是我的失误，但是不影响记录！资料全部齐全,20000,15,12,0,1,2,2,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,9,2,41,1,0,0,0,0,0
http://www.we.com/loan/210124,装修借款,新购一套单元楼，装修超出预算，所以借款。,20000,15,24,0,1,2,3,2,3,0,0,0,0,0,0,0,0,3,1,0,1,0,15,3,14,4,0,1,0,0,0
http://www.we.com/loan/210125,买IPD,媳妇想要IPD，想通过平台。。。。。。。。。。。。,3000,10,3,0,1,2,2,1,7,0,0,0,0,0,0,0,0,3,0,0,0,0,8,1,31,2,0,0,0,0,0
http://www.we.com/loan/210126,需要资金创业,我想投资搞木材买卖需要资金，现在木材买卖很好,100000,15,24,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210127,装修车辆,刚买了车手头紧夏天到了想换下清凉的车垫！,3000,15,12,0,1,2,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,0
http://www.we.com/loan/210128,申请提额上传新资料,我的资料过期了，准备申请提额，所以发布借款上传新资料。,3000,10,3,0,1,2,2,1,5,3,3,3000,15000,0,0,0,0,3,1,0,1,0,14,2,53,4,0,0,0,0,0
http://www.we.com/loan/210129,工程材料资金周转,170间公寓计：10000平米，工程装修装潢资金有缺口，新望得到帮助，谢谢！还款有保障，收入稳定，月收入在万元以上。谢谢谢谢！,50000,15,12,0,1,2,1,2,4,0,0,0,0,0,0,0,0,4,1,0,1,0,18,2,15,4,0,0,0,0,0
http://www.we.com/loan/210130,世界500强正式职工无负担,与朋友营业中餐饮吧扩大经营短期周转借款，本人系中石油青海公司正式职工，税后年均收入十万以上，有房无按揭，无负担，还款没有问题。,80000,20,24,0,1,3,1,2,2,0,0,0,0,0,0,0,0,4,1,0,0,0,16,4,63,4,0,0,0,0,0
http://www.we.com/loan/210131,重信用的时代，成功跨出第一步,大型汽车制造基地工作，每月工资5000左右，借款后可按月分期准时还款。有借有还,20000,18,9,0,1,3,2,2,4,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,33,1,0,0,0,0,0
http://www.we.com/loan/210132,银行部门主管，想体验网贷。,本人为一家银行计划信贷部主管，一直关注中国网贷的发展，第一次来人人贷，想体验一下网贷。本人年收入在10万元以上，还款能力有保障。希望各位给予支持。谢谢。资料中有本人工作证明及职务聘书。,30000,15,3,0,1,2,3,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210133,住房装修贷款,孩子该上学了 想给她营造一个更温馨的居住学习环境 想把家里重新装修一下 手头上钱不大够 所以想借20000万用于住房装修 我月薪5000左右 老婆4000+ 还款能力没有问题,20000,10,3,0,1,3,2,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,12,3,37,4,0,0,0,0,0
http://www.we.com/loan/210134,家里搞装修，差点钱,因为工资不够，装修房子，还差点钱，几个月就还上,3000,11,6,0,1,2,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,20,1,45,2,0,0,0,0,0
http://www.we.com/loan/210135,短期借买车,因为离家有点远，每天要回家所以买辆新的摩托车，因为刚装修了，所以短借,5000,15,6,0,1,2,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,51,1,0,0,0,0,0
http://www.we.com/loan/210136,快要结婚了急着购买结婚用品,快要结婚了急着购买结婚用品希望能得到帮助 谢谢大家,3500,11,6,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210137,体验人人贷,关注人人贷很久了，本次借款纯属个人体验消费！,5000,15,6,0,1,2,1,2,9,0,0,0,0,0,0,0,0,3,0,0,0,0,17,2,14,2,0,0,0,0,0
http://www.we.com/loan/210138,房屋装修,本人家里想房屋装修 想借一笔钱 不知道能不能申请成功,50000,15,24,0,1,2,1,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,33,3,0,0,0,0,0
http://www.we.com/loan/210139,公司经营周转,我已阅读并同意签署借款协议，保证按时还款。,50000,15,18,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210140,开夜宵店急需一笔资金,急需资金周转，本人是一名厨师，想开个夜宵店，有能力还款,6000,14,9,0,1,1,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,19,2,43,1,0,0,0,0,0
http://www.we.com/loan/210141,有借有还，再借不难,有借有还，再借不难有借有还，再借不难有借有还，再借不难有借有还，再借不难有借有还，再借不难有借有还，再借不难有借有还，再借不难有借有还，再借不难,20000,15,24,0,1,2,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,44,3,0,0,0,0,0
http://www.we.com/loan/210142,资金周转,本人有几个网店，一皇冠店/一三钻店/一两钻店近期生意，比较好，资金周转不过。,10000,15,12,0,1,2,1,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,44,3,1,0,0,0,0
http://www.we.com/loan/210143,个人消费,用于个人消费，希望能够顺顺利利通过，谢谢！,3000,11,6,0,1,2,1,2,7,2,2,3000,6000,0,0,6,0,3,1,1,0,0,8,4,44,2,0,0,0,0,0
http://www.we.com/loan/210144,我要借款,本人想借款用于装修，工作稳定，每月能及时还款，,20000,15,12,0,1,3,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,20,4,33,2,0,0,0,0,0
http://www.we.com/loan/210145,网店进货款项,体育用品双冠商家，因为每年秋季为生产高峰期，必须提前进行订货，所以筹集款项,100000,15,12,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210146,为子女的教育培训费用,为子女的教育培训费用，我自己是公务员，月薪近四千元，有还款能力。,6000,15,12,2,3,4,3,2,4,3,2,8600,21800,1520.48,0,0,0,3,1,1,0,0,14,2,23,4,0,0,0,0,0
http://www.we.com/loan/210147,资金周转,本人现居住甘肃省天水市，就职于本地乡镇人民政府，收入稳定，无还款压力，能按时足额还款。所借款项用于自住房装修。,30000,15,24,0,1,2,2,2,6,0,0,0,0,0,0,0,0,3,0,0,0,0,14,2,62,3,0,0,0,0,0
http://www.we.com/loan/210148,个人资金周转问题急需资金,年底结婚 。还没拍婚纱照，目前打算去牌婚纱照,10000,15,12,0,1,2,2,1,13,0,0,0,0,0,0,0,0,3,0,0,0,0,9,1,51,2,0,0,0,0,0
http://www.we.com/loan/210149,急用请帮忙,铁路工人月工资3800急用希望帮忙，谢谢人人。,5000,15,12,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210150,住房装修,自住房装修，预算还差2万，选择网贷，半年本息还清没有问题，,15000,11,6,2,1,3,2,1,1,1,1,15000,15000,0,0,0,0,4,1,1,0,0,17,2,51,4,0,0,0,0,0
http://www.we.com/loan/210151,再次发标,诚信借贷，按时还款。国企职工，收入稳定，,3000,11,6,0,1,3,2,1,10,0,0,0,0,0,0,0,0,3,1,0,0,0,4,4,51,3,0,0,0,0,0
http://www.we.com/loan/210152,理财投资周转,自己创业投资，资金有点短缺，短期周转借款,5000,11,6,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210153,我要装修房子，资金不足。,本人现在在单位上班，月收入固定工资1万元，因四月份刚买了车，现在房子要装修，手里资金不足，现通过人人贷借款平台申请资金，希望人人贷领导及工作人员给予支持，谢谢,50000,15,24,0,1,2,2,2,2,0,0,0,0,0,0,0,0,4,1,0,1,1,12,4,37,4,0,0,0,0,0
http://www.we.com/loan/210154,装修店面,因为资金问题，本人急需一笔款项来装修店面。,200000,12,9,0,1,1,3,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,8,2,0,0,0,0,0,0,0
http://www.we.com/loan/210155,门市装修,媳妇卖衣服的门市装修 没太多钱，想申请一万五用于装修费用 本人有固定收入，保准定期还款！,15000,15,12,0,1,2,2,2,3,0,0,0,0,0,0,0,0,3,1,0,0,0,16,4,37,3,0,1,0,0,0
http://www.we.com/loan/210156,消费超支，借款日常生活费用,消费超出之前计划，工资还要下月初才发，目前急需借款来日常生活开支,5000,11,6,0,1,2,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,42,2,0,0,0,0,0
http://www.we.com/loan/210157,配件资金周转,进点配件，刚交了房租，小店兼职，没什么钱了，请帮助。,6000,13,6,0,1,2,3,2,5,0,0,0,0,0,0,0,0,3,1,0,1,1,20,2,53,3,0,0,0,0,0
http://www.we.com/loan/210158,周转,靠自己打拼不想低声求朋友或者其他人 。。。。。,50000,11,6,0,1,2,1,1,3,0,0,0,0,0,0,0,0,4,0,0,1,0,8,1,50,2,0,0,0,0,0
http://www.we.com/loan/210159,网店进货资金周转,本人因网店经营需要小额资金作为进货周转，本人在上市工厂上班有稳定的收入能按时还款希望各位投资人借款给在下，谢谢,10000,20,12,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210160,房屋装修,本人从事防爆电气制造行业，任职采购经理一职，近期因资金周转不开，急需一笔房屋装修费用，具备一定的还款能力，望社会各界成功好心人士相助，在此非常感谢大家。,100000,15,24,0,1,2,2,1,1,0,0,0,0,0,0,0,0,5,0,0,1,0,8,2,32,3,0,0,0,0,0
http://www.we.com/loan/210161,第一次借，有借有还再借不难。,本人工作在国企月工资3500+.没有还款压力。可提前还清~,3000,12,9,0,1,2,2,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,13,3,0,0,0,0,0
http://www.we.com/loan/210162,投资,用于商业投资，可以避免通货膨胀、货币贬值、利息下调等问题，实现资产的保值、增值;又可以获得比股票、债券、期货市场更稳定，比纯住宅投资和银行储蓄更高的回报率。,350000,15,24,0,1,2,2,2,7,0,0,0,0,0,0,0,0,3,1,0,1,0,14,2,54,4,0,1,0,0,0
http://www.we.com/loan/210163,扩大经营,扩大经营项目，增加收入，苦于没有资金，也抱着试试看的态度看是不是骗人的,50000,12,9,0,1,2,2,1,1,0,0,0,0,0,0,0,0,4,1,1,0,0,11,1,23,2,0,0,0,0,0
http://www.we.com/loan/210164,信用借款,本人借款是用来车辆运输的加油费和过路费等。谢谢,30000,12,9,0,1,3,1,2,3,0,0,0,0,0,0,0,0,5,1,1,1,1,20,2,35,1,0,1,0,0,0
http://www.we.com/loan/210165,旧款,借款用于短期资金周转，本人新协议及第四纪单放机速度九点三分,3000,10,3,0,1,2,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,14,2,31,2,0,0,0,0,0
http://www.we.com/loan/210166,家有急事,家有急事 所以向贵公司 借1万块周转,10000,15,24,0,1,2,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,8,1,44,1,0,0,0,0,0
http://www.we.com/loan/210167,房屋装修,本人广东佛山人，现因房屋装修到一半需要资金继续施工。,40000,15,24,0,1,2,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,2,0,0,0,0,0,0,0
http://www.we.com/loan/210168,资金周转,本人在单位包了工程做，需资金周转，信用好，望支持为盼,50000,15,24,0,1,3,2,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,12,2,45,4,0,0,0,0,0
http://www.we.com/loan/210169,test,test111111111111test11,3000,10,3,0,1,2,3,1,5,0,0,0,0,0,0,0,0,4,0,0,0,0,17,2,0,2,0,0,0,0,0
http://www.we.com/loan/210170,店铺短期运转,本人因店铺资金运转紧张，现向贵公司借款。本人应按照借款流程，还款时间，及时的归还本金及利息。,100000,15,12,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210171,扩大经营,我是一个工薪者，月薪3600元多，工作收入稳定。同时自己经营一家超市，面积100多平。贷款用于扩大经营,10000,15,12,0,1,3,3,3,5,0,0,0,0,0,0,0,0,3,1,0,0,0,20,2,22,2,0,0,0,0,0
http://www.we.com/loan/210172,开分店。进货,本人准备开分店，想多进一些货。希望能得到大家的帮助。,6000,10,3,0,1,2,1,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,19,1,22,3,0,0,0,0,0
http://www.we.com/loan/210173,周转,本笔借款用于合作社农资，原料的购买，生产的产品回购，产品销售，宣传,40000,15,12,0,3,3,1,2,12,3,3,40000,120000,0,0,4,0,6,0,0,1,0,8,2,37,4,0,0,0,0,0
http://www.we.com/loan/210174,购置新手机，需借款周转,本人信用良好，没有不良嗜好，有稳定工作收入，保证能按时还款。,3000,22,12,0,1,4,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,20,4,44,2,0,0,0,0,0
http://www.we.com/loan/210175,房屋装修,要结婚了，房屋装修周转 ，我每月月薪5千到1万，有这个还款能力，谢谢,84000,15,24,0,1,2,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,8,2,33,2,0,1,0,0,0
http://www.we.com/loan/210176,短期周转,"短期周转,支持支持支持支持支持支持支持支持支持",5000,18,3,0,1,2,2,1,7,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,51,1,0,0,0,0,0
http://www.we.com/loan/210177,阿里及淘宝进货,本人经营阿里店铺个人诚信通6年，淘宝店铺，需要进货，请大家给与支持,10000,15,12,0,1,3,3,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,44,3,0,0,0,0,0
http://www.we.com/loan/210178,新建住房,因本人需新修建一栋自住住房，但因资金周转困难，故须储集资金5万元，希望能在人人贷得到帮助~！,50000,15,24,0,1,2,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,0
http://www.we.com/loan/210179,工资卡已绑定网银绝不拖欠,望贵老板借本人4万元整。本人工作稳定，收入稳定，工资卡已于14年5月27日，开通U顿网上银行，保证绝不逾期，绝不拖欠。,40000,15,24,0,1,1,1,1,4,1,1,7000,3000,0,0,0,0,3,0,0,1,0,2,4,15,2,0,0,0,0,0
http://www.we.com/loan/210180,流动资金,我公司从事农副产品以2之3年了，近期花生价格偏低，我公司准备收购花生米供应食品厂,450000,15,12,0,1,2,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210181,创业,本人借款经营水果生意，希望有朋友能支持，诚实守信，按时还钱，谢谢,10000,15,12,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210182,借款,急用钱，需要借款30000元，3个月还款,30000,10,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/210183,尝试网络借贷,你好我需要借款，按时还款，或可能提前一次还清,5000,11,6,0,1,2,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,2,31,1,0,0,0,0,0
http://www.we.com/loan/210184,消费贷款,.....................................,15000,11,6,0,1,2,1,1,11,0,0,0,0,0,0,0,0,3,0,0,0,0,12,2,45,2,0,1,0,0,0
